Timestamps,GT2 TURB SPEED,GT2 GEN OUTPUT,GT2 GT GEN OUTPUT,GT2 ST GEN OUTPUT,GT2 IGV POS,GT2 COMP ILET AIR TEMP,GT2 COMP OLET AIR TEMP,GT2 GT ROTOR COOL AIR TEMP(R),GT2 GT ROTOR COOL AIR TEMP(L),GT2 GT NO2 ROW DISC CAVITY TEMP(R),GT2 GT NO2 ROW DISC CAVITY TEMP(L),GT2 GT NO3 ROW DISC CAVITY TEMP(R),GT2 GT NO3 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(R),GT2 GT NO4 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(DOWN STREAM),GT2 LO SPLY TEMP,GT2 NO1 BRG DRN OIL TEMP,GT2 NO2 BRG DRN OIL TEMP,GT2 NO3 BRG DRN OIL TEMP,GT2 NO4 BRG DRN OIL TEMP,GT2 NO5 BRG DRN OIL TEMP,GT2 NO6 BRG DRN OIL TEMP,GT2 NO7 BRG DRN OIL TEMP,GT2 NO8 BRG DRN OIL TEMP,GT2 THRUST BRG DRN OIL TEMP,GT2 NO1 BRG PAD MTL TEMP-1,GT2 NO1 BRG PAD MTL TEMP-2,GT2 NO2 BRG PAD MTL TEMP-1,GT2 NO2 BRG PAD MTL TEMP-2,GT2 NO3 BRG PAD MTL TEMP-1,GT2 NO3 BRG PAD MTL TEMP-2,GT2 NO4 BRG PAD MTL TEMP-1,GT2 NO4 BRG PAD MTL TEMP-2,GT2 NO5 BRG PAD MTL TEMP,GT2 NO6 BRG PAD MTL TEMP,GT2 GEN BRG PAD MTL TEMP NO7-1,GT2 GEN BRG MTL TEMP NO7-2,GT2 GEN BRG PAD MTL TEMP NO8-1,GT2 GEN BRG MTL TEMP NO8-2,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-2,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-2,GT2 NO1 BRG ROTOR VIBRATION -X,GT2 NO1 BRG ROTOR VIBRATION -Y,GT2 NO2 BRG ROTOR VIBRATION -X,GT2 NO2 BRG ROTOR VIBRATION -Y,GT2 NO3 BRG ROTOR VIBRATION -X,GT2 NO3 BRG ROTOR VIBRATION -Y,GT2 NO4 BRG ROTOR VIBRATION -X,GT2 NO4 BRG ROTOR VIBRATION -Y,GT2 NO5 BRG ROTOR VIBRATION -X,GT2 NO5 BRG ROTOR VIBRATION -Y,GT2 NO6 BRG ROTOR VIBRATION -X,GT2 NO6 BRG ROTOR VIBRATION -Y,GT2 NO7 BRG ROTOR VIBRATION -X,GT2 NO7 BRG ROTOR VIBRATION -Y,GT2 NO8 BRG ROTOR VIBRATION -X,GT2 NO8 BRG ROTOR VIBRATION -Y,GT2 ROTOR POS-1(GT Side),GT2 ROTOR POS-2(GT Side),GT2 ROTOR POS-3(GT Side),GT2 ROTOR POS -1(ST Side),GT2 ROTOR POS -2(ST Side),GT2 ROTOR POS -3(ST Side),GT2 ROTOR ECCENTRICITY,GT2 BLADE PATH TEMP AVERAGE,GT2 EXH GAS TEMP AVERAGE,GT2 Brg1]XAmplitude,GT2 Brg1]YAmplitude,GT2 Brg2]XAmplitude,GT2 Brg2]YAmplitude,GT2 Brg3]XAmplitude,GT2 Brg4]XAmplitude,GT2 Brg5]XAmplitude,GT2 Brg1]XPhase,GT2 Brg1]YPhase,GT2 Brg2]XPhase,GT2 Brg2]YPhase,GT2 Brg3]XPhase,GT2 Brg4]XPhase,GT2 Brg5]XPhase,GT2 Brg1]XAmplitude (OA),GT2 Brg1]YAmplitude (OA),GT2 Brg2]XAmplitude (OA),GT2 Brg2]YAmplitude (OA),GT2 Brg3]XAmplitude (OA),GT2 Brg4]XAmplitude (OA),GT2 Brg5]XAmplitude (OA),Unnamed: 91
2021/04/06 20:50:00,2999.802,170.306,108.759,61.547,5.103,3.461,339.334,121.840,122.426,303.378,308.461,312.787,331.400,269.861,246.204,215.514,36.770,58.572,57.387,49.367,52.803,56.941,56.570,52.790,51.487,51.948,68.067,74.342,62.778,65.978,81.665,85.253,69.857,72.563,80.679,82.887,90.108,90.230,85.860,85.896,64.393,66.599,49.575,49.866,15.921,19.224,44.350,48.469,16.752,15.027,25.947,17.031,48.108,41.834,34.050,23.606,47.268,38.567,22.024,9.836,-0.101,-0.230,-0.205,-0.105,-0.240,-0.199,-0.064,467.559,471.664,7.403,12.872,34.298,45.407,12.391,24.498,41.655,181.548,223.741,45.827,46.249,173.047,165.340,276.340,10.900,15.000,35.500,46.700,13.700,24.900,43.600,
2021/04/06 20:50:01,2999.645,170.488,108.900,61.588,5.140,3.461,339.561,121.840,122.677,303.378,308.461,313.014,331.400,269.626,246.204,215.514,36.770,58.596,57.470,49.367,52.803,57.017,56.570,52.866,51.547,52.031,68.091,74.364,62.802,66.000,81.665,85.253,69.857,72.623,80.679,82.887,90.067,90.252,85.819,85.977,64.417,66.622,49.600,49.810,15.284,18.859,42.711,48.743,16.843,15.118,26.220,17.031,48.199,41.834,33.958,23.514,47.177,38.476,21.933,9.836,-0.103,-0.222,-0.208,-0.107,-0.234,-0.199,-0.064,467.579,471.664,7.403,12.872,34.298,45.407,12.391,24.498,41.655,181.548,223.741,45.827,46.249,173.047,165.340,276.340,10.900,15.000,35.500,46.700,13.700,24.900,43.600,
2021/04/06 20:50:02,2999.572,170.124,108.543,61.581,5.140,3.461,339.561,121.840,122.404,303.378,308.442,313.014,331.381,269.861,246.183,215.514,36.744,58.596,57.409,49.367,52.736,56.941,56.548,52.790,51.487,52.031,68.091,74.364,62.802,66.000,81.665,85.253,69.857,72.563,80.679,82.887,90.132,90.252,85.884,85.917,64.417,66.622,49.600,49.890,15.466,19.497,43.290,48.105,16.479,15.301,26.402,17.760,48.472,41.925,33.958,23.514,47.177,38.567,21.842,9.836,-0.110,-0.232,-0.211,-0.111,-0.241,-0.205,-0.064,467.540,471.609,10.113,13.923,37.313,42.950,12.844,23.405,41.765,204.538,236.424,47.933,51.903,163.258,165.904,276.461,11.900,16.000,38.800,44.500,13.900,23.900,43.800,
2021/04/06 20:50:03,2999.572,170.124,108.543,61.581,5.140,3.461,339.561,121.840,122.404,303.378,308.442,313.014,331.381,269.861,246.183,215.514,36.744,58.596,57.409,49.367,52.736,56.941,56.548,52.790,51.487,52.031,68.091,74.364,62.802,66.000,81.665,85.253,69.857,72.563,80.679,82.887,90.132,90.252,85.884,85.917,64.417,66.622,49.600,49.890,15.466,19.497,43.290,48.105,16.479,15.301,26.402,17.760,48.472,41.925,33.958,23.514,47.177,38.567,21.842,9.836,-0.110,-0.232,-0.211,-0.111,-0.241,-0.205,-0.064,467.540,471.609,10.113,13.923,37.313,42.950,12.844,23.405,41.765,204.538,236.424,47.933,51.903,163.258,165.904,276.461,11.900,16.000,38.800,44.500,13.900,23.900,43.800,
2021/04/06 20:50:04,2999.651,169.942,108.364,61.578,5.103,3.461,339.561,121.840,122.426,303.378,308.461,312.787,331.400,269.626,246.204,215.750,36.770,58.596,57.387,49.367,52.736,56.941,56.570,52.790,51.487,51.948,68.091,74.281,62.802,65.978,81.600,85.253,69.790,72.563,80.679,82.887,90.132,90.230,85.819,85.822,64.417,66.599,49.669,49.787,14.920,18.950,42.808,48.743,16.570,15.027,26.038,16.940,48.472,41.925,34.141,23.606,47.268,38.476,21.933,9.745,-0.104,-0.232,-0.207,-0.105,-0.241,-0.200,-0.064,467.602,471.659,10.113,13.923,37.313,42.950,12.844,23.405,41.765,204.538,236.424,47.933,51.903,163.258,165.904,276.461,11.900,16.000,38.800,44.500,13.900,23.900,43.800,
2021/04/06 20:50:05,2999.824,169.942,108.383,61.559,5.103,3.461,339.561,121.840,122.426,303.378,308.461,313.014,331.400,269.626,246.204,215.514,36.770,58.572,57.470,49.367,52.736,56.941,56.570,52.790,51.487,52.031,68.067,74.364,62.778,66.076,81.665,85.253,69.857,72.563,80.679,82.887,90.043,90.252,85.795,85.977,64.393,66.622,49.575,49.890,16.012,18.313,42.518,49.289,16.114,14.390,26.220,17.031,48.381,41.651,33.958,23.514,47.177,38.476,21.933,9.836,-0.106,-0.235,-0.210,-0.113,-0.243,-0.205,-0.064,467.602,471.664,10.113,13.923,37.313,42.950,12.844,23.405,41.765,204.538,236.424,47.933,51.903,163.258,165.904,276.461,11.900,16.000,38.800,44.500,13.900,23.900,43.800,
2021/04/06 20:50:06,3000.054,169.214,107.638,61.576,5.140,3.435,339.561,121.840,122.426,303.378,308.461,313.014,331.400,269.861,246.204,215.750,36.770,58.572,57.470,49.341,52.736,57.017,56.570,52.866,51.547,52.106,68.067,74.364,62.778,66.076,81.665,85.253,69.857,72.623,80.679,82.887,90.043,90.326,85.795,85.977,64.393,66.682,49.575,49.953,16.376,19.588,43.772,48.561,16.570,15.756,26.493,17.031,48.381,41.834,34.050,23.514,47.177,38.476,21.842,9.836,-0.111,-0.238,-0.216,-0.117,-0.245,-0.211,-0.064,467.572,471.669,10.704,10.471,37.650,42.058,12.525,23.006,42.152,209.679,241.477,47.368,51.468,160.408,167.957,276.265,14.100,12.100,39.400,43.300,14.000,23.500,43.900,
2021/04/06 20:50:07,3000.374,169.396,107.799,61.597,5.140,3.461,339.581,121.840,122.426,303.378,308.461,313.014,331.400,269.861,246.204,215.535,36.770,58.572,57.470,49.367,52.736,57.017,56.570,52.790,51.547,52.031,68.067,74.364,62.778,66.000,81.665,85.253,69.857,72.563,80.679,82.887,90.043,90.252,85.795,85.917,64.393,66.622,49.575,49.890,15.375,17.948,42.422,48.834,15.932,14.754,26.220,17.122,48.654,42.016,34.050,23.514,47.268,38.476,21.842,9.836,-0.105,-0.233,-0.207,-0.110,-0.242,-0.200,-0.064,467.572,471.608,10.704,10.471,37.650,42.058,12.525,23.006,42.152,209.679,241.477,47.368,51.468,160.408,167.957,276.265,14.100,12.100,39.400,43.300,14.000,23.500,43.900,
2021/04/06 20:50:08,3000.800,169.578,108.038,61.540,5.103,3.461,339.561,121.840,122.404,303.378,308.669,313.014,331.608,269.861,246.183,215.750,36.744,58.506,57.470,49.297,52.736,57.017,56.570,52.866,51.547,52.031,68.067,74.425,62.778,66.076,81.665,85.313,69.857,72.563,80.744,82.887,90.043,90.326,85.795,85.977,64.393,66.682,49.644,49.890,17.103,19.679,43.097,49.289,16.296,14.663,26.129,17.304,48.108,41.743,33.867,23.514,47.177,38.476,21.842,9.745,-0.102,-0.226,-0.207,-0.107,-0.238,-0.196,-0.064,467.559,471.720,10.704,10.471,37.650,42.058,12.525,23.006,42.152,209.679,241.477,47.368,51.468,160.408,167.957,276.265,14.100,12.100,39.400,43.300,14.000,23.500,43.900,
2021/04/06 20:50:09,3001.092,169.032,107.365,61.667,5.140,3.461,339.561,121.840,122.426,303.378,308.461,313.014,331.627,269.861,246.204,215.514,36.770,58.572,57.470,49.297,52.803,57.017,56.570,52.866,51.547,52.106,68.067,74.425,62.778,66.076,81.665,85.313,69.857,72.563,80.679,82.961,90.043,90.326,85.795,85.977,64.393,66.682,49.575,49.953,16.739,19.315,42.904,50.200,15.841,14.390,26.038,17.122,48.381,41.743,33.958,23.423,47.177,38.476,21.933,9.836,-0.109,-0.234,-0.215,-0.115,-0.244,-0.207,-0.064,467.572,471.664,10.704,10.471,37.650,42.058,12.525,23.006,42.152,209.679,241.477,47.368,51.468,160.408,167.957,276.265,14.100,12.100,39.400,43.300,14.000,23.500,43.900,
