Timestamps,GT2 TURB SPEED,GT2 GEN OUTPUT,GT2 GT GEN OUTPUT,GT2 ST GEN OUTPUT,GT2 IGV POS,GT2 COMP ILET AIR TEMP,GT2 COMP OLET AIR TEMP,GT2 GT ROTOR COOL AIR TEMP(R),GT2 GT ROTOR COOL AIR TEMP(L),GT2 GT NO2 ROW DISC CAVITY TEMP(R),GT2 GT NO2 ROW DISC CAVITY TEMP(L),GT2 GT NO3 ROW DISC CAVITY TEMP(R),GT2 GT NO3 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(R),GT2 GT NO4 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(DOWN STREAM),GT2 LO SPLY TEMP,GT2 NO1 BRG DRN OIL TEMP,GT2 NO2 BRG DRN OIL TEMP,GT2 NO3 BRG DRN OIL TEMP,GT2 NO4 BRG DRN OIL TEMP,GT2 NO5 BRG DRN OIL TEMP,GT2 NO6 BRG DRN OIL TEMP,GT2 NO7 BRG DRN OIL TEMP,GT2 NO8 BRG DRN OIL TEMP,GT2 THRUST BRG DRN OIL TEMP,GT2 NO1 BRG PAD MTL TEMP-1,GT2 NO1 BRG PAD MTL TEMP-2,GT2 NO2 BRG PAD MTL TEMP-1,GT2 NO2 BRG PAD MTL TEMP-2,GT2 NO3 BRG PAD MTL TEMP-1,GT2 NO3 BRG PAD MTL TEMP-2,GT2 NO4 BRG PAD MTL TEMP-1,GT2 NO4 BRG PAD MTL TEMP-2,GT2 NO5 BRG PAD MTL TEMP,GT2 NO6 BRG PAD MTL TEMP,GT2 GEN BRG PAD MTL TEMP NO7-1,GT2 GEN BRG MTL TEMP NO7-2,GT2 GEN BRG PAD MTL TEMP NO8-1,GT2 GEN BRG MTL TEMP NO8-2,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-2,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-2,GT2 NO1 BRG ROTOR VIBRATION -X,GT2 NO1 BRG ROTOR VIBRATION -Y,GT2 NO2 BRG ROTOR VIBRATION -X,GT2 NO2 BRG ROTOR VIBRATION -Y,GT2 NO3 BRG ROTOR VIBRATION -X,GT2 NO3 BRG ROTOR VIBRATION -Y,GT2 NO4 BRG ROTOR VIBRATION -X,GT2 NO4 BRG ROTOR VIBRATION -Y,GT2 NO5 BRG ROTOR VIBRATION -X,GT2 NO5 BRG ROTOR VIBRATION -Y,GT2 NO6 BRG ROTOR VIBRATION -X,GT2 NO6 BRG ROTOR VIBRATION -Y,GT2 NO7 BRG ROTOR VIBRATION -X,GT2 NO7 BRG ROTOR VIBRATION -Y,GT2 NO8 BRG ROTOR VIBRATION -X,GT2 NO8 BRG ROTOR VIBRATION -Y,GT2 ROTOR POS-1(GT Side),GT2 ROTOR POS-2(GT Side),GT2 ROTOR POS-3(GT Side),GT2 ROTOR POS -1(ST Side),GT2 ROTOR POS -2(ST Side),GT2 ROTOR POS -3(ST Side),GT2 ROTOR ECCENTRICITY,GT2 BLADE PATH TEMP AVERAGE,GT2 EXH GAS TEMP AVERAGE,GT2 Brg1]XAmplitude,GT2 Brg1]YAmplitude,GT2 Brg2]XAmplitude,GT2 Brg2]YAmplitude,GT2 Brg3]XAmplitude,GT2 Brg4]XAmplitude,GT2 Brg5]XAmplitude,GT2 Brg1]XPhase,GT2 Brg1]YPhase,GT2 Brg2]XPhase,GT2 Brg2]YPhase,GT2 Brg3]XPhase,GT2 Brg4]XPhase,GT2 Brg5]XPhase,GT2 Brg1]XAmplitude (OA),GT2 Brg1]YAmplitude (OA),GT2 Brg2]XAmplitude (OA),GT2 Brg2]YAmplitude (OA),GT2 Brg3]XAmplitude (OA),GT2 Brg4]XAmplitude (OA),GT2 Brg5]XAmplitude (OA),Unnamed: 91
2021/03/29 12:10:00,0.015,0.000,0.182,0.000,5.066,14.510,93.093,56.158,52.865,102.582,102.496,118.196,110.043,86.239,87.487,74.909,34.484,34.531,34.002,34.201,35.404,35.728,34.520,33.292,32.121,33.891,35.432,35.268,35.348,34.714,38.969,39.811,37.894,39.067,39.004,40.301,35.771,35.885,35.308,35.204,35.030,34.714,34.662,34.777,1.365,1.822,1.543,4.555,2.003,3.097,3.004,2.095,6.730,5.013,4.461,3.828,3.552,3.556,4.459,5.829,-0.032,0.005,-0.102,0.007,-0.063,-0.039,0.022,101.066,119.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:01,0.015,0.000,0.182,0.000,5.066,14.510,93.093,56.158,53.149,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.556,34.002,34.201,35.448,35.728,34.599,33.292,32.042,33.891,35.457,35.268,35.373,34.714,38.943,39.732,37.869,39.067,38.979,40.301,35.866,35.885,35.403,35.204,35.056,34.714,34.688,34.856,1.638,1.549,4.821,1.913,4.552,2.004,3.733,3.188,2.637,6.927,4.825,4.101,3.461,3.920,3.822,4.098,-0.045,0.002,-0.128,-0.002,-0.067,-0.036,0.022,101.000,119.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:02,0.015,0.000,0.182,0.000,5.066,14.510,93.093,56.158,53.149,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.556,34.002,34.201,35.448,35.728,34.599,33.292,32.042,33.891,35.457,35.268,35.373,34.714,38.943,39.732,37.869,39.067,38.979,40.301,35.866,35.885,35.403,35.204,35.056,34.714,34.688,34.856,1.638,1.549,4.821,1.913,4.552,2.004,3.733,3.188,2.637,6.927,4.825,4.101,3.461,3.920,3.822,4.098,-0.045,0.002,-0.128,-0.002,-0.067,-0.036,0.022,101.000,119.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:03,0.015,0.000,0.182,0.000,5.066,14.510,93.093,56.158,53.149,102.582,102.245,118.196,110.043,86.239,87.487,74.909,34.484,34.531,34.002,34.201,35.448,35.728,34.520,33.292,32.121,33.891,35.432,35.268,35.348,34.777,38.943,39.732,37.869,39.067,38.979,40.222,35.841,35.885,35.377,35.284,35.100,34.714,34.732,34.856,1.910,2.278,5.978,4.100,2.913,2.368,3.186,3.461,3.729,3.828,5.645,4.557,3.734,4.376,5.278,3.734,-0.062,0.035,-0.108,0.029,-0.043,0.060,0.022,101.015,119.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:04,0.015,0.000,0.182,0.000,5.066,14.484,93.093,56.158,52.865,102.582,102.496,118.196,110.043,86.523,87.487,74.909,34.414,34.556,34.002,34.270,35.448,35.728,34.520,33.292,32.121,33.891,35.457,35.268,35.373,34.714,38.943,39.732,37.938,39.067,38.979,40.222,35.866,35.885,35.403,35.204,35.056,34.714,34.688,34.856,2.729,2.004,5.785,5.740,4.097,4.189,3.004,3.916,5.184,2.917,5.098,4.557,3.461,3.829,4.277,5.191,-0.065,0.026,-0.086,0.001,-0.041,-0.025,0.022,101.000,119.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:05,0.015,0.000,0.182,0.000,5.103,14.484,93.093,56.158,52.840,102.582,102.474,118.196,110.021,86.523,87.462,74.909,34.459,34.531,34.002,34.270,35.448,35.728,34.599,33.292,32.121,33.891,35.432,35.268,35.348,34.777,38.943,39.811,37.869,39.067,38.979,40.301,35.841,35.885,35.308,35.204,35.100,34.714,34.662,34.856,1.910,2.187,4.242,6.742,3.369,2.641,2.367,3.370,5.002,4.101,5.098,4.648,3.188,3.556,4.186,4.554,-0.080,-0.001,-0.099,-0.032,-0.049,-0.032,0.021,101.007,119.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:06,0.015,0.000,0.182,0.000,5.066,14.484,93.093,56.158,53.149,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.531,34.002,34.201,35.448,35.728,34.599,33.292,32.121,33.891,35.432,35.331,35.348,34.777,38.943,39.732,37.869,39.067,38.979,40.301,35.841,35.948,35.377,35.284,35.030,34.714,34.662,34.920,1.638,2.824,3.953,5.922,2.822,4.098,2.185,3.370,4.729,5.560,4.916,5.286,3.552,3.465,5.734,4.007,-0.075,-0.013,-0.106,-0.022,-0.009,-0.030,0.022,100.970,119.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:07,0.015,0.000,0.182,0.000,5.066,14.510,93.093,56.158,53.149,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.531,34.002,34.201,35.448,35.751,34.599,33.315,32.144,33.891,35.432,35.331,35.348,34.777,38.943,39.755,37.869,39.090,38.979,40.324,35.771,35.885,35.308,35.284,35.030,34.777,34.662,34.856,1.274,2.187,2.892,4.373,1.730,3.916,2.549,2.459,6.457,5.013,5.462,5.286,2.732,3.738,4.004,6.284,-0.062,0.005,-0.117,0.019,-0.058,-0.038,0.022,100.985,119.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:08,8.140,0.000,0.182,0.000,5.066,14.484,93.093,56.158,52.865,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.531,34.002,34.201,35.448,35.751,34.520,33.315,32.144,33.891,35.432,35.268,35.348,34.714,38.943,39.755,37.869,39.090,38.979,40.245,35.771,35.885,35.308,35.204,35.030,34.714,34.662,34.856,2.001,1.367,3.567,3.007,3.277,2.004,3.733,2.823,3.274,6.927,4.916,5.560,4.463,3.465,4.004,4.372,-0.044,-0.014,-0.124,-0.004,-0.057,0.009,0.022,100.955,119.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/03/29 12:10:09,8.140,0.000,0.182,0.000,5.066,14.484,93.093,56.158,52.865,102.582,102.245,118.196,110.043,86.523,87.487,74.909,34.484,34.531,34.002,34.201,35.448,35.751,34.520,33.315,32.144,33.891,35.432,35.268,35.348,34.714,38.943,39.755,37.869,39.090,38.979,40.245,35.771,35.885,35.308,35.204,35.030,34.714,34.662,34.856,2.001,1.367,3.567,3.007,3.277,2.004,3.733,2.823,3.274,6.927,4.916,5.560,4.463,3.465,4.004,4.372,-0.044,-0.014,-0.124,-0.004,-0.057,0.009,0.022,100.955,119.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
