Timestamps,GT2 TURB SPEED,GT2 GEN OUTPUT,GT2 GT GEN OUTPUT,GT2 ST GEN OUTPUT,GT2 IGV POS,GT2 COMP ILET AIR TEMP,GT2 COMP OLET AIR TEMP,GT2 GT ROTOR COOL AIR TEMP(R),GT2 GT ROTOR COOL AIR TEMP(L),GT2 GT NO2 ROW DISC CAVITY TEMP(R),GT2 GT NO2 ROW DISC CAVITY TEMP(L),GT2 GT NO3 ROW DISC CAVITY TEMP(R),GT2 GT NO3 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(R),GT2 GT NO4 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(DOWN STREAM),GT2 LO SPLY TEMP,GT2 NO1 BRG DRN OIL TEMP,GT2 NO2 BRG DRN OIL TEMP,GT2 NO3 BRG DRN OIL TEMP,GT2 NO4 BRG DRN OIL TEMP,GT2 NO5 BRG DRN OIL TEMP,GT2 NO6 BRG DRN OIL TEMP,GT2 NO7 BRG DRN OIL TEMP,GT2 NO8 BRG DRN OIL TEMP,GT2 THRUST BRG DRN OIL TEMP,GT2 NO1 BRG PAD MTL TEMP-1,GT2 NO1 BRG PAD MTL TEMP-2,GT2 NO2 BRG PAD MTL TEMP-1,GT2 NO2 BRG PAD MTL TEMP-2,GT2 NO3 BRG PAD MTL TEMP-1,GT2 NO3 BRG PAD MTL TEMP-2,GT2 NO4 BRG PAD MTL TEMP-1,GT2 NO4 BRG PAD MTL TEMP-2,GT2 NO5 BRG PAD MTL TEMP,GT2 NO6 BRG PAD MTL TEMP,GT2 GEN BRG PAD MTL TEMP NO7-1,GT2 GEN BRG MTL TEMP NO7-2,GT2 GEN BRG PAD MTL TEMP NO8-1,GT2 GEN BRG MTL TEMP NO8-2,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-2,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-2,GT2 NO1 BRG ROTOR VIBRATION -X,GT2 NO1 BRG ROTOR VIBRATION -Y,GT2 NO2 BRG ROTOR VIBRATION -X,GT2 NO2 BRG ROTOR VIBRATION -Y,GT2 NO3 BRG ROTOR VIBRATION -X,GT2 NO3 BRG ROTOR VIBRATION -Y,GT2 NO4 BRG ROTOR VIBRATION -X,GT2 NO4 BRG ROTOR VIBRATION -Y,GT2 NO5 BRG ROTOR VIBRATION -X,GT2 NO5 BRG ROTOR VIBRATION -Y,GT2 NO6 BRG ROTOR VIBRATION -X,GT2 NO6 BRG ROTOR VIBRATION -Y,GT2 NO7 BRG ROTOR VIBRATION -X,GT2 NO7 BRG ROTOR VIBRATION -Y,GT2 NO8 BRG ROTOR VIBRATION -X,GT2 NO8 BRG ROTOR VIBRATION -Y,GT2 ROTOR POS-1(GT Side),GT2 ROTOR POS-2(GT Side),GT2 ROTOR POS-3(GT Side),GT2 ROTOR POS -1(ST Side),GT2 ROTOR POS -2(ST Side),GT2 ROTOR POS -3(ST Side),GT2 ROTOR ECCENTRICITY,GT2 BLADE PATH TEMP AVERAGE,GT2 EXH GAS TEMP AVERAGE,GT2 Brg1]XAmplitude,GT2 Brg1]YAmplitude,GT2 Brg2]XAmplitude,GT2 Brg2]YAmplitude,GT2 Brg3]XAmplitude,GT2 Brg4]XAmplitude,GT2 Brg5]XAmplitude,GT2 Brg1]XPhase,GT2 Brg1]YPhase,GT2 Brg2]XPhase,GT2 Brg2]YPhase,GT2 Brg3]XPhase,GT2 Brg4]XPhase,GT2 Brg5]XPhase,GT2 Brg1]XAmplitude (OA),GT2 Brg1]YAmplitude (OA),GT2 Brg2]XAmplitude (OA),GT2 Brg2]YAmplitude (OA),GT2 Brg3]XAmplitude (OA),GT2 Brg4]XAmplitude (OA),GT2 Brg5]XAmplitude (OA),Unnamed: 91
2021/04/05 17:10:00,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.732,126.560,204.216,203.502,223.318,218.318,185.544,175.823,131.838,34.866,35.246,34.591,34.415,35.762,36.200,35.000,32.925,32.450,34.354,36.702,36.759,35.988,35.651,39.384,40.346,38.180,39.317,40.539,41.880,36.622,36.901,38.318,38.436,35.473,35.382,35.167,35.382,1.365,1.640,2.410,3.189,2.913,2.004,1.275,2.550,3.001,3.555,0.819,1.549,2.368,3.191,1.911,1.730,-0.200,-0.242,-0.260,-0.173,-0.229,-0.225,0.021,166.999,224.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:01,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.481,126.308,204.216,203.502,223.318,218.318,185.544,175.823,131.838,34.866,35.271,34.497,34.346,35.762,36.200,34.921,32.925,32.450,34.244,36.727,36.728,36.014,35.541,39.453,40.346,38.180,39.317,40.470,41.880,36.647,36.791,38.274,38.342,35.498,35.288,35.192,35.288,1.092,1.913,2.314,3.644,1.548,3.005,1.457,2.732,2.364,4.192,1.092,1.276,2.641,1.823,1.911,1.548,-0.216,-0.255,-0.266,-0.177,-0.164,-0.245,0.021,167.037,224.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:02,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.481,126.308,204.216,203.502,223.083,218.318,185.544,175.823,131.838,34.866,35.271,34.591,34.440,35.762,36.200,34.921,32.925,32.450,34.354,36.727,36.759,36.014,35.651,39.384,40.346,38.180,39.317,40.470,41.880,36.647,36.901,38.274,38.373,35.498,35.382,35.192,35.382,1.183,1.549,2.121,2.278,1.092,3.370,2.003,1.548,3.183,2.552,1.912,1.549,1.639,3.373,1.820,1.639,-0.201,-0.252,-0.271,-0.162,-0.233,-0.251,0.021,166.987,224.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:03,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.481,126.308,204.216,203.502,223.083,218.318,185.544,175.823,131.838,34.866,35.271,34.591,34.440,35.762,36.200,34.921,32.925,32.450,34.354,36.727,36.759,36.014,35.651,39.384,40.346,38.180,39.317,40.470,41.880,36.647,36.901,38.274,38.373,35.498,35.382,35.192,35.382,1.183,1.549,2.121,2.278,1.092,3.370,2.003,1.548,3.183,2.552,1.912,1.549,1.639,3.373,1.820,1.639,-0.201,-0.252,-0.271,-0.162,-0.233,-0.251,0.021,166.987,224.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:04,0.015,0.000,0.182,0.000,5.103,7.896,142.642,131.481,126.308,204.216,203.737,223.318,218.318,185.544,175.823,132.068,34.866,35.271,34.497,34.415,35.762,36.121,34.944,32.925,32.450,34.244,36.727,36.664,36.014,35.541,39.384,40.267,38.111,39.317,40.470,41.801,36.647,36.728,38.344,38.278,35.498,35.288,35.192,35.351,1.274,1.640,1.157,4.009,1.912,2.277,1.821,1.275,4.183,3.099,1.275,1.367,1.821,3.100,1.547,2.550,-0.184,-0.234,-0.275,-0.118,-0.236,-0.251,0.021,167.014,224.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:05,0.015,0.000,0.182,0.000,5.066,7.896,142.916,131.481,126.308,203.981,203.502,223.318,218.083,185.544,175.823,131.838,34.866,35.271,34.528,34.440,35.737,36.121,34.921,32.925,32.450,34.354,36.727,36.759,36.014,35.651,39.428,40.267,38.086,39.317,40.444,41.801,36.647,36.822,38.344,38.373,35.568,35.319,35.192,35.382,1.001,1.367,0.868,2.278,1.366,1.548,2.185,1.913,2.910,2.279,1.184,1.641,1.639,3.282,1.911,1.821,-0.177,-0.254,-0.259,-0.158,-0.251,-0.252,0.021,167.016,224.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:06,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.481,126.308,203.981,203.737,223.318,218.318,185.544,175.823,131.838,34.866,35.271,34.497,34.415,35.762,36.121,34.921,32.925,32.450,34.244,36.727,36.728,36.014,35.541,39.453,40.346,38.111,39.317,40.470,41.801,36.647,36.791,38.344,38.342,35.568,35.288,35.192,35.351,1.365,1.002,3.085,2.460,1.457,1.457,1.912,1.913,2.455,5.013,0.819,2.461,1.913,2.097,1.547,1.730,-0.189,-0.268,-0.276,-0.163,-0.203,-0.271,0.021,167.050,224.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:07,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.481,126.308,203.981,203.737,223.318,218.318,185.544,175.823,131.838,34.866,35.340,34.497,34.440,35.762,36.121,34.921,32.925,32.450,34.244,36.796,36.728,36.014,35.541,39.384,40.267,38.111,39.317,40.539,41.801,36.647,36.791,38.344,38.342,35.498,35.288,35.192,35.351,1.001,1.276,1.639,1.913,3.186,1.548,2.822,1.913,2.092,3.463,0.910,2.370,1.821,1.732,1.365,1.639,-0.183,-0.276,-0.284,-0.163,-0.234,-0.211,0.021,167.044,224.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:08,0.015,0.000,0.182,0.000,5.066,7.896,142.664,131.229,126.308,203.981,203.502,223.083,218.318,185.544,175.823,132.090,34.866,35.271,34.591,34.415,35.762,36.121,34.921,32.925,32.450,34.354,36.727,36.759,36.014,35.651,39.453,40.346,38.180,39.317,40.470,41.801,36.647,36.901,38.344,38.373,35.568,35.319,35.261,35.382,1.183,1.458,2.410,1.367,3.551,1.730,2.458,2.277,1.637,3.828,1.092,1.367,1.184,2.188,1.456,1.913,-0.208,-0.267,-0.291,-0.154,-0.237,-0.254,0.021,167.061,224.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/05 17:10:09,0.015,0.000,0.182,0.000,5.103,7.896,142.916,131.229,126.330,204.216,203.522,223.318,218.339,185.544,175.845,131.838,34.892,35.340,34.560,34.440,35.762,36.200,34.921,32.988,32.513,34.244,36.727,36.728,36.014,35.620,39.453,40.346,38.180,39.396,40.470,41.880,36.647,36.791,38.344,38.342,35.568,35.351,35.261,35.351,1.183,1.276,3.471,1.367,2.367,1.275,3.369,2.004,2.455,2.734,1.184,1.549,2.641,2.097,1.820,1.821,-0.192,-0.250,-0.282,-0.167,-0.168,-0.255,0.021,167.103,224.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
