Timestamps,GT2 TURB SPEED,GT2 GEN OUTPUT,GT2 GT GEN OUTPUT,GT2 ST GEN OUTPUT,GT2 IGV POS,GT2 COMP ILET AIR TEMP,GT2 COMP OLET AIR TEMP,GT2 GT ROTOR COOL AIR TEMP(R),GT2 GT ROTOR COOL AIR TEMP(L),GT2 GT NO2 ROW DISC CAVITY TEMP(R),GT2 GT NO2 ROW DISC CAVITY TEMP(L),GT2 GT NO3 ROW DISC CAVITY TEMP(R),GT2 GT NO3 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(R),GT2 GT NO4 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(DOWN STREAM),GT2 LO SPLY TEMP,GT2 NO1 BRG DRN OIL TEMP,GT2 NO2 BRG DRN OIL TEMP,GT2 NO3 BRG DRN OIL TEMP,GT2 NO4 BRG DRN OIL TEMP,GT2 NO5 BRG DRN OIL TEMP,GT2 NO6 BRG DRN OIL TEMP,GT2 NO7 BRG DRN OIL TEMP,GT2 NO8 BRG DRN OIL TEMP,GT2 THRUST BRG DRN OIL TEMP,GT2 NO1 BRG PAD MTL TEMP-1,GT2 NO1 BRG PAD MTL TEMP-2,GT2 NO2 BRG PAD MTL TEMP-1,GT2 NO2 BRG PAD MTL TEMP-2,GT2 NO3 BRG PAD MTL TEMP-1,GT2 NO3 BRG PAD MTL TEMP-2,GT2 NO4 BRG PAD MTL TEMP-1,GT2 NO4 BRG PAD MTL TEMP-2,GT2 NO5 BRG PAD MTL TEMP,GT2 NO6 BRG PAD MTL TEMP,GT2 GEN BRG PAD MTL TEMP NO7-1,GT2 GEN BRG MTL TEMP NO7-2,GT2 GEN BRG PAD MTL TEMP NO8-1,GT2 GEN BRG MTL TEMP NO8-2,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-2,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-2,GT2 NO1 BRG ROTOR VIBRATION -X,GT2 NO1 BRG ROTOR VIBRATION -Y,GT2 NO2 BRG ROTOR VIBRATION -X,GT2 NO2 BRG ROTOR VIBRATION -Y,GT2 NO3 BRG ROTOR VIBRATION -X,GT2 NO3 BRG ROTOR VIBRATION -Y,GT2 NO4 BRG ROTOR VIBRATION -X,GT2 NO4 BRG ROTOR VIBRATION -Y,GT2 NO5 BRG ROTOR VIBRATION -X,GT2 NO5 BRG ROTOR VIBRATION -Y,GT2 NO6 BRG ROTOR VIBRATION -X,GT2 NO6 BRG ROTOR VIBRATION -Y,GT2 NO7 BRG ROTOR VIBRATION -X,GT2 NO7 BRG ROTOR VIBRATION -Y,GT2 NO8 BRG ROTOR VIBRATION -X,GT2 NO8 BRG ROTOR VIBRATION -Y,GT2 ROTOR POS-1(GT Side),GT2 ROTOR POS-2(GT Side),GT2 ROTOR POS-3(GT Side),GT2 ROTOR POS -1(ST Side),GT2 ROTOR POS -2(ST Side),GT2 ROTOR POS -3(ST Side),GT2 ROTOR ECCENTRICITY,GT2 BLADE PATH TEMP AVERAGE,GT2 EXH GAS TEMP AVERAGE,GT2 Brg1]XAmplitude,GT2 Brg1]YAmplitude,GT2 Brg2]XAmplitude,GT2 Brg2]YAmplitude,GT2 Brg3]XAmplitude,GT2 Brg4]XAmplitude,GT2 Brg5]XAmplitude,GT2 Brg1]XPhase,GT2 Brg1]YPhase,GT2 Brg2]XPhase,GT2 Brg2]YPhase,GT2 Brg3]XPhase,GT2 Brg4]XPhase,GT2 Brg5]XPhase,GT2 Brg1]XAmplitude (OA),GT2 Brg1]YAmplitude (OA),GT2 Brg2]XAmplitude (OA),GT2 Brg2]YAmplitude (OA),GT2 Brg3]XAmplitude (OA),GT2 Brg4]XAmplitude (OA),GT2 Brg5]XAmplitude (OA),Unnamed: 91
2021/04/05 16:10:00,3003.258,100.255,95.457,4.797,5.066,6.859,334.845,116.896,117.500,293.243,298.045,242.353,263.003,199.374,187.898,171.845,35.074,54.215,56.344,47.231,49.938,54.120,53.425,50.635,49.777,50.632,66.432,71.784,64.197,67.860,84.448,88.002,68.392,72.590,76.525,81.552,90.392,90.573,86.078,86.106,63.287,64.769,48.839,48.920,13.555,15.306,37.794,43.367,15.204,13.479,35.506,15.938,50.746,44.477,38.420,28.801,29.144,23.067,16.837,11.931,-0.065,-0.122,-0.139,-0.051,-0.155,-0.100,-0.064,438.026,381.305,3.330,6.788,31.813,39.487,11.669,33.359,46.058,221.348,225.000,38.491,50.343,162.031,168.589,289.930,8.400,10.600,33.600,40.700,12.700,33.600,47.900,
2021/04/05 16:10:01,3003.084,100.619,95.806,4.813,5.066,6.859,334.845,116.645,117.479,293.243,298.024,242.588,263.218,199.625,187.876,172.097,35.049,54.215,56.344,47.206,49.938,54.142,53.425,50.657,49.800,50.632,66.432,71.784,64.197,67.860,84.448,88.023,68.392,72.612,76.525,81.574,90.328,90.514,86.078,86.106,63.287,64.769,48.839,48.841,13.646,16.399,37.698,43.641,15.386,13.752,35.415,16.120,50.473,44.750,38.237,28.983,29.053,23.067,16.928,11.931,-0.068,-0.115,-0.144,-0.055,-0.154,-0.101,-0.064,438.545,381.931,3.330,6.788,31.813,39.487,11.669,33.359,46.058,221.348,225.000,38.491,50.343,162.031,168.589,289.930,8.400,10.600,33.600,40.700,12.700,33.600,47.900,
2021/04/05 16:10:02,3003.000,100.983,96.176,4.807,5.066,6.859,335.092,116.896,117.500,293.243,298.045,242.588,263.473,199.625,188.149,171.867,35.144,54.215,56.344,47.301,50.008,54.066,53.500,50.657,49.737,50.708,66.432,71.784,64.197,67.860,84.448,88.023,68.392,72.612,76.590,81.574,90.392,90.514,86.013,86.106,63.354,64.829,48.839,48.841,14.647,16.035,37.312,44.916,15.113,12.933,35.688,16.211,50.655,44.841,38.328,29.074,29.053,23.067,16.928,12.022,-0.066,-0.114,-0.140,-0.042,-0.144,-0.097,-0.064,439.140,382.511,3.330,6.788,31.813,39.487,11.669,33.359,46.058,221.348,225.000,38.491,50.343,162.031,168.589,289.930,8.400,10.600,33.600,40.700,12.700,33.600,47.900,
2021/04/05 16:10:03,3003.028,101.346,96.541,4.806,5.066,6.859,335.092,116.896,117.500,293.478,298.045,242.823,263.473,199.625,188.401,171.867,35.074,54.239,56.344,47.301,50.008,54.120,53.425,50.696,49.714,50.708,66.456,71.784,64.221,67.860,84.448,88.061,68.392,72.514,76.525,81.552,90.351,90.573,86.037,86.106,63.378,64.829,48.864,48.920,13.828,16.491,37.119,44.643,16.023,13.479,35.779,15.665,50.837,45.206,38.420,29.074,29.053,23.158,16.928,11.931,-0.070,-0.103,-0.140,-0.046,-0.128,-0.095,-0.064,439.751,383.132,6.619,4.300,31.608,38.467,12.460,33.400,45.614,206.952,270.000,44.615,44.789,161.274,166.671,289.865,9.600,9.200,33.300,39.800,13.600,33.700,47.500,
2021/04/05 16:10:04,3003.197,101.892,97.067,4.825,5.066,6.833,335.300,117.148,117.752,293.478,298.280,242.823,263.708,199.625,188.652,171.845,35.074,54.239,56.427,47.231,49.938,54.066,53.500,50.718,49.737,50.730,66.456,71.806,64.221,67.882,84.448,88.023,68.392,72.536,76.525,81.574,90.351,90.595,86.037,86.127,63.378,64.927,48.864,48.943,13.555,15.762,38.083,43.823,15.477,13.934,35.142,15.938,50.473,44.841,38.328,28.983,29.235,23.158,16.928,11.931,-0.073,-0.115,-0.145,-0.048,-0.147,-0.080,-0.064,440.401,383.701,6.619,4.300,31.608,38.467,12.460,33.400,45.614,206.952,270.000,44.615,44.789,161.274,166.671,289.865,9.600,9.200,33.300,39.800,13.600,33.700,47.500,
2021/04/05 16:10:05,3003.275,103.348,98.538,4.809,5.066,6.859,335.300,117.148,117.752,293.713,298.045,243.293,264.179,199.877,188.652,172.097,35.074,54.239,56.344,47.301,49.938,54.142,53.500,50.657,49.800,50.708,66.522,71.784,64.221,67.860,84.448,88.083,68.392,72.536,76.525,81.574,90.416,90.573,86.037,86.106,63.444,64.829,48.864,48.841,13.464,15.944,36.155,43.458,15.204,13.115,35.506,15.574,50.746,45.115,38.237,28.983,29.144,23.067,16.928,11.931,-0.063,-0.111,-0.145,-0.032,-0.155,-0.101,-0.064,441.884,384.736,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:06,3003.275,103.348,98.538,4.809,5.066,6.859,335.300,117.148,117.752,293.713,298.045,243.293,264.179,199.877,188.652,172.097,35.074,54.239,56.344,47.301,49.938,54.142,53.500,50.657,49.800,50.708,66.522,71.784,64.221,67.860,84.448,88.083,68.392,72.536,76.525,81.574,90.416,90.573,86.037,86.106,63.444,64.829,48.864,48.841,13.464,15.944,36.155,43.458,15.204,13.115,35.506,15.574,50.746,45.115,38.237,28.983,29.144,23.067,16.928,11.931,-0.063,-0.111,-0.145,-0.032,-0.155,-0.101,-0.064,441.884,384.736,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:07,3003.275,103.712,98.898,4.814,5.066,6.859,335.527,116.896,117.752,293.713,298.280,243.293,264.179,199.877,188.652,171.845,35.074,54.239,56.405,47.301,49.938,54.120,53.500,50.635,49.714,50.708,66.456,71.784,64.221,67.860,84.448,88.061,68.392,72.514,76.590,81.552,90.416,90.573,86.102,86.106,63.444,64.905,48.864,48.841,12.918,16.217,38.758,43.094,15.386,14.390,35.415,16.029,50.655,44.750,38.420,28.983,29.144,23.067,16.837,11.931,-0.065,-0.116,-0.143,-0.036,-0.157,-0.103,-0.064,442.551,385.352,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:08,3003.264,104.258,99.442,4.816,5.066,6.859,335.527,116.896,117.500,293.713,298.280,243.528,264.414,199.877,188.652,171.845,35.074,54.239,56.367,47.301,49.938,54.066,53.561,50.657,49.800,50.730,66.522,71.806,64.221,67.882,84.448,88.083,68.325,72.536,76.525,81.574,90.416,90.595,86.102,86.127,63.444,64.927,48.864,48.864,12.918,15.397,37.408,44.187,14.749,13.115,35.779,15.756,50.837,45.024,38.237,28.892,29.144,23.158,16.746,11.931,-0.064,-0.125,-0.148,-0.043,-0.161,-0.116,-0.064,443.255,385.919,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:09,3003.152,104.622,99.829,4.793,5.066,6.859,335.774,117.148,117.500,293.713,298.280,243.763,264.649,200.120,188.904,171.867,35.074,54.239,56.344,47.301,49.938,54.142,53.500,50.657,49.800,50.708,66.456,71.784,64.221,67.860,84.448,88.083,68.325,72.536,76.590,81.574,90.416,90.514,86.102,86.106,63.444,64.905,48.864,48.777,13.464,16.491,36.830,43.914,15.295,13.297,35.506,16.029,50.564,44.933,38.420,29.074,29.144,23.067,16.928,12.022,-0.063,-0.133,-0.147,-0.043,-0.159,-0.102,-0.064,444.009,386.429,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:10,3003.101,105.167,100.374,4.793,5.066,6.859,335.754,116.896,117.752,293.713,298.280,243.763,264.649,200.120,188.904,171.845,35.144,54.239,56.344,47.301,49.938,54.142,53.561,50.657,49.800,50.708,66.456,71.708,64.221,67.799,84.448,88.083,68.325,72.536,76.525,81.574,90.416,90.514,86.102,86.106,63.511,64.966,48.864,48.841,12.737,14.668,35.866,44.096,14.931,13.115,35.597,15.665,50.564,44.841,38.055,28.983,29.053,23.067,16.837,11.840,-0.065,-0.136,-0.155,-0.048,-0.159,-0.107,-0.064,444.728,386.994,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:11,3003.146,105.713,100.902,4.812,5.066,6.859,335.982,116.896,117.500,293.948,298.280,243.998,264.884,200.120,189.407,171.845,35.074,54.239,56.427,47.345,50.008,54.120,53.500,50.635,49.777,50.730,66.522,71.806,64.221,67.882,84.448,88.061,68.392,72.514,76.525,81.552,90.416,90.595,86.102,86.186,63.511,65.048,48.864,48.864,12.737,15.306,37.312,42.912,15.295,13.479,35.324,15.756,50.564,44.659,38.237,29.074,29.144,23.067,16.837,11.931,-0.062,-0.118,-0.150,-0.043,-0.149,-0.101,-0.064,445.458,387.570,6.083,7.732,28.714,35.446,12.952,34.232,45.890,189.462,264.806,46.129,43.057,166.608,167.344,289.343,10.800,11.400,30.400,37.100,13.900,34.500,47.600,
2021/04/05 16:10:12,3003.208,106.259,101.445,4.814,5.066,6.833,336.209,116.875,117.752,293.928,298.280,243.977,265.119,200.099,189.407,172.097,35.074,54.215,56.344,47.301,49.938,54.120,53.561,50.635,49.777,50.708,66.432,71.708,64.197,67.860,84.448,88.061,68.392,72.514,76.590,81.552,90.392,90.514,86.078,86.106,63.487,64.966,48.839,48.777,12.373,16.399,37.890,43.094,15.204,14.117,35.324,15.756,50.655,44.841,38.237,28.983,29.144,23.158,16.928,11.931,-0.064,-0.120,-0.151,-0.046,-0.136,-0.105,-0.064,446.130,388.075,4.441,6.907,32.269,39.477,12.460,33.539,45.829,172.235,214.380,42.740,46.848,161.274,167.953,289.502,7.200,10.400,33.800,40.700,13.600,34.000,47.700,
2021/04/05 16:10:13,3003.365,106.805,101.998,4.807,5.066,6.833,336.209,116.896,117.730,293.948,298.495,244.468,265.569,200.355,189.385,171.845,35.049,54.215,56.367,47.301,49.938,54.066,53.500,50.657,49.800,50.730,66.498,71.730,64.197,67.821,84.448,88.083,68.325,72.536,76.525,81.574,90.392,90.535,86.078,86.127,63.553,65.048,48.839,48.801,13.373,17.402,37.987,44.916,15.022,13.570,35.506,15.938,50.837,45.024,38.146,29.165,29.053,23.067,16.928,11.840,-0.059,-0.097,-0.137,-0.029,-0.137,-0.069,-0.064,447.601,389.319,4.441,6.907,32.269,39.477,12.460,33.539,45.829,172.235,214.380,42.740,46.848,161.274,167.953,289.502,7.200,10.400,33.800,40.700,13.600,34.000,47.700,
2021/04/05 16:10:14,3003.365,106.805,101.998,4.807,5.066,6.833,336.209,116.896,117.730,293.948,298.495,244.468,265.569,200.355,189.385,171.845,35.049,54.215,56.367,47.301,49.938,54.066,53.500,50.657,49.800,50.730,66.498,71.730,64.197,67.821,84.448,88.083,68.325,72.536,76.525,81.574,90.392,90.535,86.078,86.127,63.553,65.048,48.839,48.801,13.373,17.402,37.987,44.916,15.022,13.570,35.506,15.938,50.837,45.024,38.146,29.165,29.053,23.067,16.928,11.840,-0.059,-0.097,-0.137,-0.029,-0.137,-0.069,-0.064,447.601,389.319,4.441,6.907,32.269,39.477,12.460,33.539,45.829,172.235,214.380,42.740,46.848,161.274,167.953,289.502,7.200,10.400,33.800,40.700,13.600,34.000,47.700,
