Timestamps,GT2 TURB SPEED,GT2 GEN OUTPUT,GT2 GT GEN OUTPUT,GT2 ST GEN OUTPUT,GT2 IGV POS,GT2 COMP ILET AIR TEMP,GT2 COMP OLET AIR TEMP,GT2 GT ROTOR COOL AIR TEMP(R),GT2 GT ROTOR COOL AIR TEMP(L),GT2 GT NO2 ROW DISC CAVITY TEMP(R),GT2 GT NO2 ROW DISC CAVITY TEMP(L),GT2 GT NO3 ROW DISC CAVITY TEMP(R),GT2 GT NO3 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(R),GT2 GT NO4 ROW DISC CAVITY TEMP(L),GT2 GT NO4 ROW DISC CAVITY TEMP(DOWN STREAM),GT2 LO SPLY TEMP,GT2 NO1 BRG DRN OIL TEMP,GT2 NO2 BRG DRN OIL TEMP,GT2 NO3 BRG DRN OIL TEMP,GT2 NO4 BRG DRN OIL TEMP,GT2 NO5 BRG DRN OIL TEMP,GT2 NO6 BRG DRN OIL TEMP,GT2 NO7 BRG DRN OIL TEMP,GT2 NO8 BRG DRN OIL TEMP,GT2 THRUST BRG DRN OIL TEMP,GT2 NO1 BRG PAD MTL TEMP-1,GT2 NO1 BRG PAD MTL TEMP-2,GT2 NO2 BRG PAD MTL TEMP-1,GT2 NO2 BRG PAD MTL TEMP-2,GT2 NO3 BRG PAD MTL TEMP-1,GT2 NO3 BRG PAD MTL TEMP-2,GT2 NO4 BRG PAD MTL TEMP-1,GT2 NO4 BRG PAD MTL TEMP-2,GT2 NO5 BRG PAD MTL TEMP,GT2 NO6 BRG PAD MTL TEMP,GT2 GEN BRG PAD MTL TEMP NO7-1,GT2 GEN BRG MTL TEMP NO7-2,GT2 GEN BRG PAD MTL TEMP NO8-1,GT2 GEN BRG MTL TEMP NO8-2,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(GT SIDE)-2,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-1,GT2 THRUST BRG PAD MTL TEMP(ST SIDE)-2,GT2 NO1 BRG ROTOR VIBRATION -X,GT2 NO1 BRG ROTOR VIBRATION -Y,GT2 NO2 BRG ROTOR VIBRATION -X,GT2 NO2 BRG ROTOR VIBRATION -Y,GT2 NO3 BRG ROTOR VIBRATION -X,GT2 NO3 BRG ROTOR VIBRATION -Y,GT2 NO4 BRG ROTOR VIBRATION -X,GT2 NO4 BRG ROTOR VIBRATION -Y,GT2 NO5 BRG ROTOR VIBRATION -X,GT2 NO5 BRG ROTOR VIBRATION -Y,GT2 NO6 BRG ROTOR VIBRATION -X,GT2 NO6 BRG ROTOR VIBRATION -Y,GT2 NO7 BRG ROTOR VIBRATION -X,GT2 NO7 BRG ROTOR VIBRATION -Y,GT2 NO8 BRG ROTOR VIBRATION -X,GT2 NO8 BRG ROTOR VIBRATION -Y,GT2 ROTOR POS-1(GT Side),GT2 ROTOR POS-2(GT Side),GT2 ROTOR POS-3(GT Side),GT2 ROTOR POS -1(ST Side),GT2 ROTOR POS -2(ST Side),GT2 ROTOR POS -3(ST Side),GT2 ROTOR ECCENTRICITY,GT2 BLADE PATH TEMP AVERAGE,GT2 EXH GAS TEMP AVERAGE,GT2 Brg1]XAmplitude,GT2 Brg1]YAmplitude,GT2 Brg2]XAmplitude,GT2 Brg2]YAmplitude,GT2 Brg3]XAmplitude,GT2 Brg4]XAmplitude,GT2 Brg5]XAmplitude,GT2 Brg1]XPhase,GT2 Brg1]YPhase,GT2 Brg2]XPhase,GT2 Brg2]YPhase,GT2 Brg3]XPhase,GT2 Brg4]XPhase,GT2 Brg5]XPhase,GT2 Brg1]XAmplitude (OA),GT2 Brg1]YAmplitude (OA),GT2 Brg2]XAmplitude (OA),GT2 Brg2]YAmplitude (OA),GT2 Brg3]XAmplitude (OA),GT2 Brg4]XAmplitude (OA),GT2 Brg5]XAmplitude (OA),Unnamed: 91
2021/04/01 03:30:00,0.015,0.000,0.182,0.000,5.176,14.639,150.029,125.260,117.504,207.335,204.448,213.747,218.794,224.395,215.266,171.932,34.894,35.490,34.493,34.608,35.792,36.006,34.676,32.952,31.987,34.525,35.906,35.965,35.268,34.794,38.735,39.535,38.143,39.266,37.172,38.285,34.859,35.063,38.210,38.338,35.365,35.142,34.997,35.348,1.183,1.640,2.892,3.462,1.821,1.913,1.184,2.095,2.455,2.005,0.910,1.185,2.459,2.553,1.729,1.639,-0.336,-0.458,-0.412,-0.302,-0.387,-0.414,0.022,228.509,220.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:01,0.015,0.000,0.182,0.000,5.140,14.639,150.029,125.260,117.504,207.335,204.448,213.982,218.794,224.395,215.266,171.680,34.894,35.490,34.430,34.539,35.792,35.966,34.676,32.975,32.010,34.525,35.906,35.901,35.268,34.715,38.735,39.558,38.143,39.289,37.172,38.308,34.859,35.063,38.210,38.275,35.365,35.063,34.997,35.284,1.001,1.731,1.543,2.733,1.184,2.550,1.366,2.186,1.728,3.828,0.819,1.094,2.277,2.462,1.456,1.821,-0.335,-0.457,-0.409,-0.302,-0.337,-0.428,0.022,228.509,220.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:02,0.015,0.000,0.182,0.000,5.176,14.665,150.029,125.260,117.504,207.335,204.448,213.982,218.794,224.395,215.266,171.680,34.894,35.559,34.493,34.564,35.792,35.943,34.676,32.952,31.987,34.525,35.906,35.901,35.268,34.794,38.735,39.535,38.143,39.266,37.172,38.285,34.859,35.063,38.210,38.338,35.365,35.142,34.997,35.284,0.819,1.276,1.350,1.367,1.366,2.186,1.639,2.095,1.910,2.552,0.728,1.458,2.004,2.371,1.456,1.548,-0.338,-0.471,-0.417,-0.319,-0.371,-0.399,0.022,228.509,220.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:03,0.015,0.000,0.182,0.000,5.140,14.639,150.029,125.260,117.504,207.570,204.683,213.982,218.794,224.395,215.266,171.680,34.825,35.559,34.516,34.608,35.766,35.943,34.676,32.952,31.987,34.548,35.906,35.988,35.268,34.817,38.709,39.535,38.118,39.266,37.146,38.285,34.859,35.086,38.210,38.361,35.365,35.165,34.928,35.307,0.728,1.640,1.446,2.551,1.366,2.186,1.548,1.275,2.455,2.734,1.639,1.549,1.275,1.915,1.456,1.457,-0.341,-0.475,-0.420,-0.307,-0.389,-0.342,0.022,228.470,220.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:04,0.015,0.000,0.182,0.000,5.140,14.639,150.029,125.238,117.755,207.550,204.683,213.961,218.794,224.375,215.266,171.932,34.894,35.490,34.493,34.539,35.792,35.943,34.676,32.952,31.987,34.525,35.906,35.901,35.268,34.794,38.735,39.598,38.143,39.266,37.172,38.285,34.859,35.063,38.210,38.275,35.365,35.063,34.928,35.284,0.910,1.367,1.639,1.731,1.092,2.459,2.003,1.366,2.092,2.734,1.184,1.367,2.095,1.915,1.638,1.457,-0.324,-0.485,-0.412,-0.321,-0.382,-0.437,0.022,228.470,220.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:05,0.015,0.000,0.182,0.000,5.176,14.639,150.029,125.260,117.755,207.335,204.683,213.747,218.794,224.395,215.266,171.680,34.894,35.559,34.493,34.564,35.792,35.966,34.676,32.975,32.010,34.525,35.906,35.965,35.199,34.794,38.735,39.621,38.143,39.289,37.172,38.308,34.859,35.063,38.210,38.338,35.365,35.142,34.997,35.284,0.910,1.367,1.253,0.911,1.730,2.914,1.457,1.275,2.819,2.279,1.457,1.276,1.913,2.279,1.820,1.730,-0.317,-0.456,-0.418,-0.251,-0.385,-0.418,0.022,228.489,220.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:06,0.015,0.000,0.182,0.000,5.140,14.639,150.029,125.260,117.755,207.335,204.683,213.982,218.794,224.395,215.266,171.680,34.894,35.559,34.430,34.539,35.792,35.943,34.676,32.952,31.908,34.525,35.906,35.901,35.268,34.715,38.735,39.535,38.143,39.266,37.172,38.285,34.859,35.063,38.210,38.275,35.365,35.063,34.997,35.284,1.092,1.276,0.964,3.098,1.730,1.548,1.730,1.184,2.728,2.187,0.819,1.276,1.457,3.647,1.638,2.277,-0.308,-0.448,-0.418,-0.258,-0.391,-0.428,0.022,228.483,220.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:07,0.015,0.000,0.182,0.000,5.176,14.665,150.029,125.260,117.504,207.335,204.683,213.982,218.794,224.395,215.266,171.680,34.825,35.559,34.493,34.539,35.722,35.966,34.676,32.975,32.010,34.588,35.906,35.965,35.268,34.794,38.735,39.558,38.143,39.289,37.172,38.308,34.859,35.063,38.210,38.338,35.365,35.142,34.997,35.284,0.910,1.093,0.868,1.822,1.092,1.093,2.094,1.457,2.274,1.458,0.910,1.276,1.913,2.188,1.638,1.548,-0.307,-0.481,-0.408,-0.299,-0.394,-0.435,0.022,228.483,220.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:08,0.015,0.000,0.182,0.000,5.140,14.665,150.051,125.260,117.504,207.100,204.683,213.982,218.794,224.395,215.266,171.954,34.894,35.584,34.493,34.634,35.792,35.943,34.676,32.952,31.987,34.525,35.931,35.965,35.293,34.794,38.735,39.535,38.074,39.266,37.172,38.285,34.884,35.126,38.235,38.338,35.390,35.142,35.023,35.284,0.910,1.002,1.157,1.822,1.001,1.639,1.457,1.821,1.819,2.005,0.728,1.094,1.639,1.915,1.456,1.639,-0.303,-0.470,-0.425,-0.297,-0.401,-0.427,0.022,228.496,220.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2021/04/01 03:30:09,0.015,0.000,0.182,0.000,5.140,14.665,150.029,125.260,117.755,207.335,204.683,213.982,218.794,224.395,215.266,171.932,34.894,35.559,34.516,34.634,35.792,35.966,34.676,32.975,32.010,34.548,35.906,35.924,35.268,34.817,38.735,39.558,38.143,39.289,37.172,38.308,34.859,35.086,38.210,38.361,35.365,35.165,34.997,35.307,1.820,1.184,2.507,2.095,1.184,1.366,1.730,1.821,2.092,3.463,0.637,1.914,1.913,1.641,1.092,1.730,-0.310,-0.478,-0.420,-0.304,-0.369,-0.447,0.022,228.431,220.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
